image_name,target
ISIC_2382937,0.008778855
ISIC_2385082,0.0038242056
ISIC_2385269,0.0049193096
ISIC_2385371,0.010960207
ISIC_2387464,0.005966301
ISIC_2387801,0.067035705
ISIC_2388019,0.024603182
ISIC_2389201,0.0033923183
ISIC_2389605,0.002969033
ISIC_2391447,0.006192773
ISIC_2392314,0.002239427
ISIC_2392880,0.025069643
ISIC_2393711,0.26043427
ISIC_2394570,0.018239059
ISIC_2394733,0.01714
ISIC_2394875,0.00859539
ISIC_2395136,0.0049871793
ISIC_2397085,0.056844857
ISIC_2398530,0.021024177
ISIC_2399575,0.00786481
ISIC_2400133,0.041160934
ISIC_2400256,0.0062012747
ISIC_2401138,0.027810775
ISIC_2402484,0.013374489
ISIC_2402989,0.016261153
ISIC_2403393,0.021278966
ISIC_2404127,0.024344087
ISIC_2404209,0.034894243
ISIC_2405568,0.001557726
ISIC_2406564,0.010547527
ISIC_2406681,0.40890533
ISIC_2408338,0.0015147986
ISIC_2409179,0.023028493
ISIC_2414610,0.026268352
ISIC_2414637,0.06741649
ISIC_2414770,0.0015690627
ISIC_2415304,0.014092066
ISIC_2415429,0.008587377
ISIC_2415441,0.025811251
ISIC_2416262,0.04084608
ISIC_2416534,0.017648695
ISIC_2417746,0.004944937
ISIC_2417927,0.02406984
ISIC_2417982,0.017319221
ISIC_2418299,0.017911766
ISIC_2420755,0.06141869
ISIC_2421248,0.07118805
ISIC_2422421,0.19790123
ISIC_2423944,0.0024702603
ISIC_2425720,0.010694247
ISIC_2426423,0.067247175
ISIC_2427838,0.0071231183
ISIC_2428361,0.03275672
ISIC_2428652,0.014630978
ISIC_2428691,0.12548853
ISIC_2430330,0.053927284
ISIC_2430724,0.004036122
ISIC_2431843,0.012340929
ISIC_2431958,0.060358398
ISIC_2433578,0.12999226
ISIC_2434588,0.02316006
ISIC_2434912,0.010278013
ISIC_2435805,0.00660849
ISIC_2437222,0.0316387
ISIC_2438069,0.11537665
ISIC_2438481,0.05116094
ISIC_2439227,0.007595852
ISIC_2443021,0.0027946306
ISIC_2443172,0.013612842
ISIC_2447694,0.07231566
ISIC_2447802,0.010486424
ISIC_2453019,0.017008135
ISIC_2453607,0.0021992684
ISIC_2454082,0.001802758
ISIC_2454187,0.0028238934
ISIC_2455226,0.026864525
ISIC_2455435,0.012972645
ISIC_2457108,0.023963613
ISIC_2457967,0.007736915
ISIC_2458215,0.012656414
ISIC_2460791,0.15750656
ISIC_2461537,0.008924794
ISIC_2461994,0.03020793
ISIC_2462762,0.075811334
ISIC_2463217,0.07307696
ISIC_2463262,0.021517275
ISIC_2464369,0.032457635
ISIC_2466179,0.027972085
ISIC_2466641,0.012840022
ISIC_2467634,0.022584237
ISIC_2467705,0.0072005102
ISIC_2467713,0.0017493538
ISIC_2467742,0.013115845
ISIC_2467985,0.018757017
ISIC_2468035,0.004853466
ISIC_2468915,0.0050200303
ISIC_2469321,0.03317418
ISIC_2472358,0.005622014
ISIC_2474708,0.12022918
ISIC_2476534,0.062449154
ISIC_2476859,0.043261822
ISIC_2477987,0.003171754
ISIC_2478371,0.012550929
ISIC_2478446,0.025942873
ISIC_2479848,0.15839957
ISIC_2480284,0.0028274497
ISIC_2481708,0.0025720212
ISIC_2481946,0.36611295
ISIC_2481958,0.0139565645
ISIC_2482144,0.006191021
ISIC_2483982,0.016315652
ISIC_2484115,0.006300889
ISIC_2484178,0.050503734
ISIC_2484203,0.015781354
ISIC_2485658,0.011830354
ISIC_2485868,0.3323565
ISIC_2486570,0.002741166
ISIC_2486646,0.004227216
ISIC_2486784,0.025242371
ISIC_2487693,0.0030808304
ISIC_2488474,0.016995415
ISIC_2488804,0.007254933
ISIC_2489071,0.0074793985
ISIC_2490163,0.0030254393
ISIC_2490327,0.015225941
ISIC_2491883,0.016667752
ISIC_2493881,0.0142713655
ISIC_2495255,0.043018434
ISIC_2495802,0.06851541
ISIC_2497011,0.010036694
ISIC_2497422,0.010408839
ISIC_2498361,0.005876139
ISIC_2498534,0.005977907
ISIC_2498620,0.052624993
ISIC_2499041,0.0064004757
ISIC_2501615,0.00492351
ISIC_2501699,0.0069674
ISIC_2503360,0.012217486
ISIC_2504419,0.054628264
ISIC_2504778,0.004349843
ISIC_2505832,0.01836157
ISIC_2506654,0.002797686
ISIC_2507875,0.010849175
ISIC_2509316,0.0066612815
ISIC_2510291,0.090484865
ISIC_2512303,0.2809276
ISIC_2512550,0.013181021
ISIC_2512613,0.004536239
ISIC_2513195,0.027822746
ISIC_2513408,0.0012232127
ISIC_2515419,0.04740499
ISIC_2516818,0.0016428195
ISIC_2516903,0.007959857
ISIC_2518102,0.025184553
ISIC_2518681,0.0027133888
ISIC_2519003,0.04860917
ISIC_2519009,0.014403922
ISIC_2521670,0.021305932
ISIC_2521951,0.016308498
ISIC_2522121,0.0020662544
ISIC_2522990,0.01401547
ISIC_2523154,0.015735308
ISIC_2524304,0.008794899
ISIC_2525897,0.031945415
ISIC_2528358,0.09479211
ISIC_2529965,0.026003096
ISIC_2530380,0.26624903
ISIC_2530544,0.014366231
ISIC_2530646,0.0046064076
ISIC_2530832,0.011504125
ISIC_2531776,0.0113345375
ISIC_2531927,0.006294109
ISIC_2532737,0.026346207
ISIC_2535069,0.037640464
ISIC_2535128,0.0016501035
ISIC_2538799,0.04225617
ISIC_2539351,0.049871508
ISIC_2539633,0.0040542167
ISIC_2539805,0.02213982
ISIC_2542440,0.048893325
ISIC_2543097,0.010683684
ISIC_2543386,0.09972347
ISIC_2544347,0.11111387
ISIC_2545971,0.09402251
ISIC_2547752,0.015844112
ISIC_2548780,0.12933469
ISIC_2550073,0.021151185
ISIC_2550217,0.056477897
ISIC_2550632,0.0058910996
ISIC_2550946,0.019401263
ISIC_2550997,0.020830583
ISIC_2551086,0.017545605
ISIC_2551089,0.05445329
ISIC_2551111,0.02808911
ISIC_2552055,0.0016392852
ISIC_2552351,0.015295721
ISIC_2552770,0.03866409
ISIC_2554668,0.006868239
ISIC_2556450,0.046269286
ISIC_2559237,0.010087901
ISIC_2560699,0.04000326
ISIC_2561895,0.0019157407
ISIC_2561898,0.00851057
ISIC_2563545,0.0036761172
ISIC_2563680,0.015852703
ISIC_2566474,0.0110026905
ISIC_2566780,0.055992763
ISIC_2567217,0.018581886
ISIC_2567231,0.014379579
ISIC_2567239,0.006911947
ISIC_2568399,0.017133439
ISIC_2568903,0.13891456
ISIC_2568954,0.012422657
ISIC_2569869,0.021012872
ISIC_2569931,0.043116793
ISIC_2570280,0.0036619315
ISIC_2570815,0.0013991772
ISIC_2571600,0.034831952
ISIC_2572301,0.08006176
ISIC_2573270,0.06282891
ISIC_2573713,0.0039304253
ISIC_2574347,0.0017472951
ISIC_2574545,0.0013909645
ISIC_2574854,0.00045549043
ISIC_2575740,0.0046684938
ISIC_2576499,0.0070730895
ISIC_2577765,0.016023755
ISIC_2577849,0.0053027975
ISIC_2578191,0.012443217
ISIC_2578562,0.06691214
ISIC_2581544,0.025224932
ISIC_2582580,0.0067493673
ISIC_2582691,0.078682005
ISIC_2582869,0.00024615985
ISIC_2586009,0.24832988
ISIC_2586249,0.00186868
ISIC_2588457,0.022020694
ISIC_2588690,0.008120778
ISIC_2588932,0.020147422
ISIC_2589886,0.012062635
ISIC_2591032,0.010796681
ISIC_2591086,0.0028847475
ISIC_2591810,0.10669657
ISIC_2594538,0.03357551
ISIC_2594596,0.13960224
ISIC_2595762,0.00934596
ISIC_2596120,0.0024830385
ISIC_2596360,0.013496276
ISIC_2598603,0.0033528795
ISIC_2599282,0.0145372255
ISIC_2600282,0.0035748545
ISIC_2600298,0.033418186
ISIC_2600465,0.0023124611
ISIC_2600649,0.041927475
ISIC_2600849,0.0074709896
ISIC_2601658,0.02888359
ISIC_2601827,0.121804036
ISIC_2603428,0.031186122
ISIC_2604426,0.009991657
ISIC_2605953,0.010452969
ISIC_2606454,0.07833268
ISIC_2607622,0.030161014
ISIC_2607761,0.011297971
ISIC_2609978,0.034704406
ISIC_2610536,0.023470694
ISIC_2610835,0.42427412
ISIC_2611114,0.003866161
ISIC_2611496,0.017279508
ISIC_2613083,0.00826472
ISIC_2613108,0.032944016
ISIC_2613282,0.11088474
ISIC_2613344,0.013388635
ISIC_2613780,0.023246521
ISIC_2613789,0.006010876
ISIC_2613930,0.062554315
ISIC_2615257,0.0059125656
ISIC_2615668,0.004866865
ISIC_2615759,0.0224907
ISIC_2616322,0.0026136404
ISIC_2618851,0.00086462015
ISIC_2621151,0.016649146
ISIC_2621695,0.008372124
ISIC_2622879,0.020520609
ISIC_2623074,0.007623104
ISIC_2623187,0.008846552
ISIC_2625601,0.0018003507
ISIC_2626522,0.05557158
ISIC_2629586,0.015354833
ISIC_2630389,0.0208469
ISIC_2630515,0.004694503
ISIC_2631078,0.022007626
ISIC_2632592,0.029365333
ISIC_2632644,0.111532986
ISIC_2634029,0.023749528
ISIC_2635420,0.014252735
ISIC_2635638,0.037632838
ISIC_2635909,0.057701036
ISIC_2636640,0.008330758
ISIC_2639201,0.007805199
ISIC_2640176,0.022874072
ISIC_2640777,0.007987681
ISIC_2642228,0.0045235287
ISIC_2644793,0.0013423777
ISIC_2645900,0.0037349768
ISIC_2646237,0.03634725
ISIC_2647353,0.020148506
ISIC_2647881,0.07040936
ISIC_2649036,0.004708846
ISIC_2650588,0.035245713
ISIC_2650966,0.0042821914
ISIC_2651134,0.024175165
ISIC_2651324,0.004282228
ISIC_2651405,0.004035127
ISIC_2653979,0.004674108
ISIC_2656229,0.045188766
ISIC_2657227,0.0025047292
ISIC_2657760,0.0062981546
ISIC_2659436,0.005359599
ISIC_2660824,0.0023436865
ISIC_2661607,0.064308725
ISIC_2662261,0.0022534796
ISIC_2664224,0.0017296079
ISIC_2665667,0.04113805
ISIC_2667536,0.16512057
ISIC_2669216,0.018646317
ISIC_2670221,0.06238179
ISIC_2671409,0.13218406
ISIC_2672734,0.05960247
ISIC_2672880,0.015538796
ISIC_2673001,0.009536667
ISIC_2674316,0.0035700072
ISIC_2674741,0.0569704
ISIC_2675336,0.0017980464
ISIC_2676053,0.013893799
ISIC_2680392,0.014576563
ISIC_2680409,0.023761671
ISIC_2683058,0.028120488
ISIC_2684502,0.041067954
ISIC_2684650,0.022515964
ISIC_2686371,0.013377667
ISIC_2688468,0.022396378
ISIC_2688499,0.057938304
ISIC_2689674,0.0023727189
ISIC_2690375,0.035452817
ISIC_2690862,0.005747755
ISIC_2691534,0.041966945
ISIC_2692722,0.03987968
ISIC_2693087,0.0034699135
ISIC_2693128,0.02508623
ISIC_2694332,0.0025053155
ISIC_2695358,0.012787623
ISIC_2695905,0.03565515
ISIC_2698346,0.0013810358
ISIC_2698764,0.07069864
ISIC_2700394,0.43196294
ISIC_2701388,0.006654356
ISIC_2701399,0.04184235
ISIC_2702465,0.008779607
ISIC_2702974,0.00922611
ISIC_2703646,0.028672853
ISIC_2704199,0.013882219
ISIC_2705044,0.030336674
ISIC_2707719,0.18409446
ISIC_2709532,0.013964433
ISIC_2713090,0.009308864
ISIC_2713319,0.02601308
ISIC_2713862,0.007892634
ISIC_2715548,0.0063094157
ISIC_2717613,0.027370377
ISIC_2719637,0.026870945
ISIC_2719899,0.002447173
ISIC_2720185,0.037704755
ISIC_2720307,0.106884
ISIC_2722040,0.0035669717
ISIC_2722327,0.008336988
ISIC_2722675,0.05661742
ISIC_2722886,0.023036042
ISIC_2722983,0.0054034363
ISIC_2725695,0.079897255
ISIC_2726427,0.07505554
ISIC_2727522,0.009648467
ISIC_2729776,0.065974705
ISIC_2729796,0.015341373
ISIC_2730156,0.031435102
ISIC_2730923,0.0074311225
ISIC_2731715,0.22285923
ISIC_2731928,0.011673012
ISIC_2732174,0.004018898
ISIC_2732410,0.003357226
ISIC_2732844,0.0038964455
ISIC_2733360,0.0028799018
ISIC_2734107,0.005019847
ISIC_2735323,0.016349206
ISIC_2735640,0.05883207
ISIC_2736438,0.018257586
ISIC_2737135,0.002588421
ISIC_2740259,0.11326885
ISIC_2740732,0.002945644
ISIC_2740978,0.053516336
ISIC_2742109,0.004763521
ISIC_2742701,0.014380011
ISIC_2743059,0.00860708
ISIC_2743397,0.02689305
ISIC_2743801,0.043610025
ISIC_2744942,0.0046710605
ISIC_2744963,0.0034033593
ISIC_2745184,0.00962323
ISIC_2746899,0.008741102
ISIC_2751389,0.0057811234
ISIC_2751925,0.01656157
ISIC_2753638,0.0062867827
ISIC_2756299,0.0025915944
ISIC_2757628,0.0045961603
ISIC_2757879,0.029387482
ISIC_2758441,0.03140327
ISIC_2759341,0.028112512
ISIC_2760625,0.10405425
ISIC_2761222,0.040406585
ISIC_2762381,0.0044136946
ISIC_2762655,0.0029011376
ISIC_2762755,0.010613864
ISIC_2764446,0.028238967
ISIC_2765345,0.1769595
ISIC_2765677,0.00958802
ISIC_2766032,0.009569025
ISIC_2766590,0.0905141
ISIC_2768407,0.015888972
ISIC_2768840,0.0006799563
ISIC_2769811,0.08419249
ISIC_2770298,0.01632604
ISIC_2771030,0.040819347
ISIC_2775262,0.0048192795
ISIC_2775569,0.005904493
ISIC_2779036,0.05686284
ISIC_2780480,0.021851055
ISIC_2780505,0.010896508
ISIC_2781230,0.008415611
ISIC_2781714,0.017181788
ISIC_2782439,0.045873746
ISIC_2783061,0.044228945
ISIC_2783585,0.008010652
ISIC_2783710,0.013821247
ISIC_2784408,0.019532979
ISIC_2785646,0.04206532
ISIC_2785814,0.008109617
ISIC_2785976,0.0082312655
ISIC_2786319,0.0129850935
ISIC_2788245,0.010358053
ISIC_2789714,0.004895528
ISIC_2791655,0.010739888
ISIC_2793133,0.02130987
ISIC_2793703,0.0030937027
ISIC_2797372,0.019997729
ISIC_2799021,0.0045662024
ISIC_2799268,0.0011901604
ISIC_2801139,0.0540727
ISIC_2802301,0.0047858283
ISIC_2802346,0.022005228
ISIC_2802408,0.051370017
ISIC_2803179,0.0026446495
ISIC_2803506,0.005023049
ISIC_2804825,0.02030236
ISIC_2806461,0.026016831
ISIC_2806463,0.03550531
ISIC_2807001,0.0024430184
ISIC_2807040,0.003756847
ISIC_2807921,0.0077557745
ISIC_2808393,0.011967541
ISIC_2808964,0.0011805323
ISIC_2809430,0.019899756
ISIC_2810153,0.010213927
ISIC_2811093,0.035172585
ISIC_2811687,0.0049210787
ISIC_2811919,0.0061915405
ISIC_2812284,0.018163487
ISIC_2813459,0.023807215
ISIC_2814272,0.011835279
ISIC_2816050,0.022456048
ISIC_2816092,0.0014544734
ISIC_2817101,0.0015418805
ISIC_2817197,0.019445706
ISIC_2817832,0.0038497602
ISIC_2818153,0.03384392
ISIC_2819480,0.011875336
ISIC_2821487,0.0033851003
ISIC_2822174,0.010228766
ISIC_2822416,0.014874504
ISIC_2822889,0.013662386
ISIC_2823266,0.01306795
ISIC_2823299,0.005245503
ISIC_2824061,0.030193105
ISIC_2824480,0.012327957
ISIC_2824922,0.10001448
ISIC_2826192,0.017882792
ISIC_2827942,0.015907057
ISIC_2828156,0.26975852
ISIC_2828811,0.00695526
ISIC_2829040,0.16029114
ISIC_2829089,0.011324548
ISIC_2832441,0.029155511
ISIC_2832532,0.006488967
ISIC_2834420,0.0098334635
ISIC_2835116,0.009800142
ISIC_2837857,0.043244258
ISIC_2838169,0.014564185
ISIC_2838180,0.002086664
ISIC_2839742,0.097329564
ISIC_2840019,0.09835985
ISIC_2841788,0.26837534
ISIC_2844227,0.00629026
ISIC_2844792,0.0049185157
ISIC_2845014,0.0400571
ISIC_2845028,0.0058624255
ISIC_2848326,0.01906201
ISIC_2849601,0.014116029
ISIC_2852457,0.038874768
ISIC_2853193,0.012111591
ISIC_2855421,0.031233652
ISIC_2855923,0.0024320856
ISIC_2858057,0.050165594
ISIC_2860159,0.0026071763
ISIC_2861073,0.015713597
ISIC_2861615,0.0012619597
ISIC_2862111,0.0021175859
ISIC_2862576,0.0059705987
ISIC_2864571,0.033933647
ISIC_2864786,0.013359779
ISIC_2865092,0.010178099
ISIC_2866348,0.007053067
ISIC_2866924,0.0068214796
ISIC_2867827,0.045399167
ISIC_2869298,0.00631924
ISIC_2869500,0.030447023
ISIC_2870598,0.002351475
ISIC_2871866,0.014439151
ISIC_2875804,0.018500993
ISIC_2879103,0.022772845
ISIC_2879319,0.09848323
ISIC_2879870,0.002276802
ISIC_2880938,0.054754537
ISIC_2881137,0.008944546
ISIC_2882183,0.007816939
ISIC_2882715,0.0023932937
ISIC_2882963,0.003521688
ISIC_2883463,0.025853263
ISIC_2883756,0.03375103
ISIC_2884058,0.06366492
ISIC_2885348,0.0011486646
ISIC_2885577,0.001970903
ISIC_2885718,0.04362565
ISIC_2885741,0.02797238
ISIC_2886991,0.027233165
ISIC_2887299,0.3994539
ISIC_2887604,0.014469745
ISIC_2889328,0.020007329
ISIC_2890008,0.004968418
ISIC_2890538,0.0021455237
ISIC_2893689,0.00423339
ISIC_2893969,0.024416383
ISIC_2894619,0.0028764014
ISIC_2897386,0.05264219
ISIC_2898876,0.0016364729
ISIC_2899485,0.0067961602
ISIC_2900065,0.008725181
ISIC_2900150,0.05753201
ISIC_2901036,0.05756114
ISIC_2901070,0.0069448412
ISIC_2906353,0.0045477715
ISIC_2906357,0.022437397
ISIC_2906649,0.0116176745
ISIC_2907414,0.117519766
ISIC_2908210,0.0749666
ISIC_2909250,0.0058982274
ISIC_2909338,0.006088296
ISIC_2909747,0.07571485
ISIC_2910374,0.034338403
ISIC_2911033,0.012510454
ISIC_2911378,0.021661166
ISIC_2912359,0.021134013
ISIC_2912524,0.061711486
ISIC_2913511,0.016567519
ISIC_2914164,0.079309046
ISIC_2914431,0.014468404
ISIC_2914650,0.005768119
ISIC_2919248,0.022101382
ISIC_2922356,0.0005058641
ISIC_2922450,0.06275853
ISIC_2922688,0.013327712
ISIC_2922876,0.02462632
ISIC_2924876,0.0013383267
ISIC_2926599,0.019918919
ISIC_2927268,0.014253016
ISIC_2928166,0.009615948
ISIC_2928329,0.040813446
ISIC_2929442,0.02680368
ISIC_2930982,0.10042812
ISIC_2931955,0.07123922
ISIC_2933054,0.02280812
ISIC_2939230,0.004512246
ISIC_2939559,0.3179083
ISIC_2939632,0.16816501
ISIC_2940341,0.02651376
ISIC_2941121,0.0056698923
ISIC_2941506,0.007046526
ISIC_2944324,0.009452759
ISIC_2944785,0.0043544634
ISIC_2945698,0.01603935
ISIC_2945726,0.09237792
ISIC_2946293,0.017362945
ISIC_2946358,0.0066325055
ISIC_2947373,0.009658999
ISIC_2948729,0.014872828
ISIC_2950913,0.03436387
ISIC_2951472,0.010354784
ISIC_2952110,0.028568106
ISIC_2953931,0.0028122317
ISIC_2954205,0.012358342
ISIC_2954422,0.041799713
ISIC_2954737,0.01714037
ISIC_2955552,0.023040961
ISIC_2958724,0.09229136
ISIC_2960792,0.0049832202
ISIC_2961790,0.025440529
ISIC_2961837,0.0017680166
ISIC_2962245,0.0042179585
ISIC_2964421,0.014252735
ISIC_2964511,0.0044755912
ISIC_2964600,0.003536807
ISIC_2966319,0.005364128
ISIC_2966600,0.03023539
ISIC_2968104,0.027612254
ISIC_2968365,0.0055503775
ISIC_2968715,0.03408384
ISIC_2970268,0.0015063536
ISIC_2970783,0.014833099
ISIC_2972178,0.0057638576
ISIC_2973598,0.05564411
ISIC_2973910,0.0010680325
ISIC_2974420,0.032677483
ISIC_2976697,0.028086819
ISIC_2976936,0.17951193
ISIC_2979177,0.14362465
ISIC_2979296,0.023191994
ISIC_2982140,0.018659892
ISIC_2985099,0.01481335
ISIC_2987555,0.0025055467
ISIC_2988031,0.018331667
ISIC_2988842,0.041883223
ISIC_2989863,0.0779594
ISIC_2990790,0.1996135
ISIC_2990982,0.06274433
ISIC_2992298,0.022266833
ISIC_2994593,0.0007460756
ISIC_2995410,0.10522187
ISIC_2995868,0.11488248
ISIC_2996554,0.02754348
ISIC_2997653,0.025588583
ISIC_2999870,0.023925845
ISIC_3000694,0.0058418163
ISIC_3001010,0.015613141
ISIC_3001416,0.0098881945
ISIC_3001939,0.0068814894
ISIC_3003131,0.02576463
ISIC_3004197,0.0035766386
ISIC_3004536,0.026063863
ISIC_3006001,0.05289067
ISIC_3006353,0.014959939
ISIC_3006985,0.0033064599
ISIC_3009035,0.1390744
ISIC_3010124,0.0030590263
ISIC_3010492,0.0021230986
ISIC_3013153,0.019081468
ISIC_3016106,0.038017534
ISIC_3016243,0.01716084
ISIC_3016409,0.0024077478
ISIC_3017624,0.0055924887
ISIC_3017944,0.013604771
ISIC_3018548,0.010850368
ISIC_3018869,0.022327315
ISIC_3019231,0.013199722
ISIC_3019849,0.08785654
ISIC_3021712,0.04041187
ISIC_3024297,0.1558168
ISIC_3025125,0.005596606
ISIC_3025179,0.10911025
ISIC_3025776,0.016885372
ISIC_3026294,0.04690059
ISIC_3026301,0.026484067
ISIC_3029757,0.010620582
ISIC_3031742,0.0064206338
ISIC_3034071,0.011175655
ISIC_3034194,0.012813672
ISIC_3034496,0.19943838
ISIC_3034590,0.008411756
ISIC_3034634,0.015956644
ISIC_3035013,0.022399176
ISIC_3035671,0.028434223
ISIC_3035934,0.002098829
ISIC_3036806,0.035332743
ISIC_3038801,0.001826137
ISIC_3040215,0.0525834
ISIC_3046579,0.024027508
ISIC_3046977,0.00049893116
ISIC_3048391,0.047985114
ISIC_3048601,0.027609948
ISIC_3049863,0.0016831765
ISIC_3050025,0.013423359
ISIC_3050241,0.027354505
ISIC_3050256,0.012199338
ISIC_3050591,0.07933206
ISIC_3050726,0.27220353
ISIC_3051087,0.018009147
ISIC_3051428,0.002588329
ISIC_3052742,0.013930981
ISIC_3053615,0.022390062
ISIC_3054208,0.010707786
ISIC_3055086,0.012686129
ISIC_3056153,0.035489455
ISIC_3056816,0.03166588
ISIC_3056827,0.031773113
ISIC_3057291,0.003905319
ISIC_3057622,0.00316384
ISIC_3059224,0.037572622
ISIC_3059916,0.01573542
ISIC_3060142,0.008235631
ISIC_3060292,0.032805905
ISIC_3061295,0.002367217
ISIC_3061715,0.031780098
ISIC_3061920,0.00976411
ISIC_3063951,0.0015955765
ISIC_3064913,0.059995003
ISIC_3065173,0.11280929
ISIC_3066210,0.013607044
ISIC_3067112,0.00318229
ISIC_3069602,0.021158947
ISIC_3073305,0.029278101
ISIC_3073626,0.008751893
ISIC_3073822,0.0428563
ISIC_3075041,0.06689489
ISIC_3077337,0.06839141
ISIC_3077737,0.0063611264
ISIC_3078390,0.013790001
ISIC_3078669,0.029117709
ISIC_3078876,0.04225205
ISIC_3080264,0.021281136
ISIC_3080291,0.020593623
ISIC_3080994,0.06347835
ISIC_3081722,0.0087436065
ISIC_3082434,0.012395932
ISIC_3082829,0.004128069
ISIC_3083302,0.011901063
ISIC_3084021,0.0042128344
ISIC_3085039,0.13342305
ISIC_3086004,0.08116006
ISIC_3086392,0.037573453
ISIC_3086566,0.02978232
ISIC_3086993,0.08536578
ISIC_3088239,0.03991486
ISIC_3089241,0.0026871366
ISIC_3090818,0.0174122
ISIC_3091500,0.13340205
ISIC_3091594,0.0055854344
ISIC_3091968,0.0018963461
ISIC_3091975,0.015779894
ISIC_3092993,0.007013021
ISIC_3093141,0.013046442
ISIC_3096116,0.007526166
ISIC_3097494,0.06972374
ISIC_3100039,0.046984173
ISIC_3100274,0.014231801
ISIC_3100359,0.018384751
ISIC_3100379,0.033558168
ISIC_3100433,0.0069450582
ISIC_3100513,0.004684614
ISIC_3101113,0.0035210417
ISIC_3101558,0.008941473
ISIC_3105094,0.016406372
ISIC_3105463,0.22959428
ISIC_3105863,0.006349021
ISIC_3106083,0.008842903
ISIC_3109975,0.0067859683
ISIC_3111332,0.004148412
ISIC_3112707,0.08961212
ISIC_3113447,0.018069306
ISIC_3114484,0.022487005
ISIC_3115114,0.008205815
ISIC_3115397,0.031947196
ISIC_3115713,0.007906353
ISIC_3116793,0.008896601
ISIC_3117522,0.011380062
ISIC_3118476,0.11306582
ISIC_3119515,0.053333458
ISIC_3125596,0.0057247775
ISIC_3127583,0.012856181
ISIC_3127993,0.013066854
ISIC_3129234,0.023763768
ISIC_3130286,0.0988354
ISIC_3130826,0.023906566
ISIC_3133510,0.00245775
ISIC_3135659,0.0023104467
ISIC_3135797,0.02075792
ISIC_3136416,0.03890186
ISIC_3136517,0.0016828527
ISIC_3137228,0.029731978
ISIC_3138826,0.0023106358
ISIC_3139801,0.018656656
ISIC_3140781,0.0014203638
ISIC_3140894,0.049068104
ISIC_3143496,0.013308858
ISIC_3143811,0.037304834
ISIC_3144013,0.016679268
ISIC_3144497,0.005003509
ISIC_3147141,0.0106192585
ISIC_3148766,0.015440282
ISIC_3149300,0.029337954
ISIC_3150364,0.08792184
ISIC_3150831,0.0196894
ISIC_3151136,0.007446473
ISIC_3151787,0.01760702
ISIC_3152647,0.0040630675
ISIC_3152679,0.00209024
ISIC_3156629,0.0056697093
ISIC_3156673,0.03504278
ISIC_3157196,0.055202518
ISIC_3157212,0.0059366864
ISIC_3157966,0.006369583
ISIC_3158528,0.012402303
ISIC_3159265,0.110502616
ISIC_3160330,0.004453979
ISIC_3160366,0.012780053
ISIC_3161587,0.021288855
ISIC_3162378,0.01610558
ISIC_3162471,0.0006751939
ISIC_3162606,0.0035130705
ISIC_3163483,0.012695921
ISIC_3164325,0.0012428198
ISIC_3164346,0.011682246
ISIC_3164996,0.007941319
ISIC_3165142,0.004475761
ISIC_3166213,0.013107415
ISIC_3166913,0.0014267334
ISIC_3169364,0.008568601
ISIC_3169421,0.08250477
ISIC_3169710,0.009596319
ISIC_3169779,0.06671411
ISIC_3170107,0.005230965
ISIC_3170352,0.029703181
ISIC_3171000,0.0491117
ISIC_3172378,0.0031298585
ISIC_3173748,0.00607236
ISIC_3174508,0.038145218
ISIC_3174659,0.008112448
ISIC_3174720,0.0009800554
ISIC_3174785,0.034566797
ISIC_3176675,0.0053925053
ISIC_3177052,0.019929687
ISIC_3177069,0.028987808
ISIC_3177698,0.0025836146
ISIC_3178144,0.005293906
ISIC_3178424,0.0015950038
ISIC_3178543,0.03686598
ISIC_3182083,0.10528362
ISIC_3182255,0.010569427
ISIC_3182801,0.045764256
ISIC_3183568,0.016187023
ISIC_3187460,0.028993387
ISIC_3187793,0.023834601
ISIC_3188729,0.0149656525
ISIC_3189157,0.0011004264
ISIC_3191573,0.005999579
ISIC_3191607,0.0023441815
ISIC_3192101,0.018081473
ISIC_3192643,0.012666178
ISIC_3192921,0.008922906
ISIC_3193225,0.018970959
ISIC_3193920,0.012468545
ISIC_3194283,0.011381323
ISIC_3196004,0.0025982303
ISIC_3197088,0.10558325
ISIC_3197746,0.0007354558
ISIC_3197993,0.12700717
ISIC_3198399,0.018367618
ISIC_3199911,0.05030782
ISIC_3201901,0.0053831376
ISIC_3202345,0.009366674
ISIC_3203927,0.016553976
ISIC_3204260,0.0050274
ISIC_3205427,0.005296845
ISIC_3205459,0.0016644107
ISIC_3205782,0.020185554
ISIC_3206928,0.021370264
ISIC_3207205,0.009818617
ISIC_3207493,0.06783342
ISIC_3208994,0.02785657
ISIC_3209674,0.015934773
ISIC_3209894,0.010550057
ISIC_3210122,0.007878838
ISIC_3210295,0.010776136
ISIC_3211391,0.007827745
ISIC_3212230,0.04675834
ISIC_3214327,0.036219217
ISIC_3216128,0.060235556
ISIC_3216253,0.003957882
ISIC_3216427,0.011708431
ISIC_3217879,0.01293493
ISIC_3217925,0.019496515
ISIC_3221148,0.0163356
ISIC_3221360,0.026152395
ISIC_3221941,0.017571079
ISIC_3222250,0.0017939559
ISIC_3222834,0.0044638216
ISIC_3223029,0.0061730393
ISIC_3223721,0.040040754
ISIC_3224219,0.015779598
ISIC_3224330,0.022675827
ISIC_3224580,0.07234516
ISIC_3226112,0.054146763
ISIC_3226250,0.010332175
ISIC_3227329,0.003020757
ISIC_3228270,0.014458312
